scenario,cp_cov_target,cp_cov_realized,eps_jump,likelihood,method,cover_f1,shd,feas
eip_slb_ecs,0.95,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.608695652173913,9,0.33333333333333337
simple_ecs,0.95,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.95,0.96875,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444444,20,0.8
slb_ecs_redis,0.95,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,7,1.0
dual_zone_ecs_slb,0.95,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,0.95,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.7586206896551724,7,0.5714285714285714
eip_slb_ecs,0.95,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.6956521739130435,7,0.33333333333333337
simple_ecs,0.95,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.95,0.96875,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5142857142857143,17,0.6
slb_ecs_redis,0.95,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.8695652173913044,3,0.6
dual_zone_ecs_slb,0.95,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,0.95,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7857142857142857,6,0.2857142857142857
eip_slb_ecs,0.95,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,8,0.33333333333333337
simple_ecs,0.95,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.95,0.96875,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6857142857142857,11,0.4
slb_ecs_redis,0.95,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.8,5,0.4
dual_zone_ecs_slb,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.823529411764706,3,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.8799999999999999,3,1.0
eip_slb_ecs,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5,10,1.0
simple_ecs,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.39999999999999997,18,1.0
slb_ecs_redis,1.0,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,7,1.0
dual_zone_ecs_slb,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
eip_slb_ecs,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.8181818181818182,4,0.33333333333333337
simple_ecs,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.8148148148148148,5,1.0
slb_ecs_redis,1.0,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.9,2,1.0
dual_zone_ecs_slb,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
eip_slb_ecs,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.8421052631578948,3,1.0
simple_ecs,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6428571428571429,10,1.0
slb_ecs_redis,1.0,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.9,2,1.0
dual_zone_ecs_slb,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.923076923076923,2,0.7142857142857143
eip_slb_ecs,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,8,0.33333333333333337
simple_ecs,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.8750000000000001,4,0.6666666666666667
slb_ecs_redis,1.0,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.8571428571428572,3,0.8
dual_zone_ecs_slb,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7857142857142857,6,0.2857142857142857
eip_slb_ecs,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,8,0.33333333333333337
simple_ecs,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7058823529411764,10,0.6666666666666667
slb_ecs_redis,1.0,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.8,5,0.4
